Series Name,"Country Name","Time","Value"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","1992","95.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","1996","95.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","1999","95.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2002","94.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2005","92.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2009","89.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2012","87"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2016","87.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uganda","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","1992","38.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","1993","39.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","1995","46.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","1996","54.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2002","43.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2003","34.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2004","26.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2005","17"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2006","13.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2007","12.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2008","7.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2009","8.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2010","5.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2011","4.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2012","3.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2013","2.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2014","2.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2015","6.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2016","5.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2017","4.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2018","3.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Ucrania","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2014","0"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Emiratos Árabes Unidos","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","1991","1.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","1994","1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","1995","2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","1999","1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2004","1.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2005","1.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2006","0.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2007","0.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2008","1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2009","0.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2010","0.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2011","0.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2012","0.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2013","0.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2014","0.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2015","0.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2016","0.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Reino Unido","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","1991","1.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","1994","1.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","1997","1.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2000","1.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2004","1.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2007","1.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2010","1.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2013","1.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2016","1.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Estados Unidos","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","1992","7.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","1995","8.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","1996","9.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","1997","9.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","1998","9.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","2000","9.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","2001","10.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","2002","13.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Uruguay","2003","18.3"
