Country,Disease,Indicator,Year,Gender,Value
United Kingdom of Great Britain and Northern Ireland,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.15 [0.65-4.34]
United Kingdom of Great Britain and Northern Ireland,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.91 [0.58-3.86]
United Republic of Tanzania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,43.13 [36.69-48.35]
United Republic of Tanzania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,43.78 [37.09-49.39]
United Republic of Tanzania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,42.49 [36.18-47.41]
United Republic of Tanzania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,60.03 [51.07-67.3]
United Republic of Tanzania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,62.96 [53.34-71.03]
United Republic of Tanzania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,57.47 [48.94-64.12]
United States of America,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.26 [0.22-3.07]
United States of America,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.25 [0.22-3.04]
United States of America,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.27 [0.22-3.1]
United States of America,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.69 [0.12-1.68]
United States of America,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,0.79 [0.14-1.92]
United States of America,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.61 [0.11-1.49]
Uruguay,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.14 [1.49-8.13]
Uruguay,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.7 [1.34-7.27]
Uruguay,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.55 [1.62-8.89]
Uruguay,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.95 [0.7-3.84]
Uruguay,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.49 [0.91-4.9]
Uruguay,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.6 [0.57-3.12]
Uzbekistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.35 [2.79-6.28]
Uzbekistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.72 [3.01-6.79]
Uzbekistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.99 [2.54-5.76]
Uzbekistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.84 [3.11-6.99]
Uzbekistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.45 [3.48-7.84]
Uzbekistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.32 [2.75-6.24]
Vanuatu,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,15.27 [12.82-17.39]
Vanuatu,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,16.66 [13.85-19.04]
Vanuatu,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,13.85 [11.73-15.75]
Vanuatu,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,22.61 [18.97-25.75]
Vanuatu,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,25.57 [21.26-29.22]
Vanuatu,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,19.81 [16.77-22.52]
Venezuela (Bolivarian Republic of),Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.66 [1.85-5.86]
Venezuela (Bolivarian Republic of),Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.82 [1.91-6.11]
Venezuela (Bolivarian Republic of),Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.5 [1.78-5.61]
Venezuela (Bolivarian Republic of),Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.27 [2.16-6.85]
Venezuela (Bolivarian Republic of),Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.03 [2.52-8.05]
Venezuela (Bolivarian Republic of),Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.63 [1.84-5.82]
Viet Nam,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,7.92 [6.13-9.66]
Viet Nam,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.79 [6.76-10.76]
Viet Nam,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.07 [5.45-8.56]
Viet Nam,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,7.85 [6.08-9.58]
Viet Nam,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.45 [8.03-12.79]
Viet Nam,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.87 [4.53-7.1]
Yemen,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,23.04 [18.13-27.47]
Yemen,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,20.9 [16.5-24.93]
Yemen,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,25.22 [19.82-30.05]
Yemen,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,29.19 [22.97-34.8]
Yemen,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,29.95 [23.65-35.73]
Yemen,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,28.82 [22.65-34.34]
Zambia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,38.9 [32.77-44.01]
Zambia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,40.24 [33.6-45.78]
Zambia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,37.58 [31.87-42.45]
Zambia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,55.54 [46.79-62.83]
Zambia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,60.76 [50.74-69.12]
Zambia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,51.33 [43.54-57.99]
Zimbabwe,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,39.01 [32.29-44.94]
Zimbabwe,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,39.55 [32.61-45.76]
Zimbabwe,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,38.5 [31.85-44.31]
Zimbabwe,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,61.68 [51.05-71.05]
